OBJECTID_BILLBOARD,LVBOARDS_,LVBOARDS_I,SIGN_TYPE,STREET_NUM,STREET_DIR,STREET_NAM,PARCEL,PARCELOLD,APPLICANT,SIGN_AREA,SIGN_HEIGH,TAG_NUM,APPLY_DATE,NOTES_SUP,NOTES_VAR,NOTES_RQR,NOTES,SIZE_,FIELD_CHEC,FREEWAY,APP_FIN,WARD_BILLBOARD,OBJECTID_1,CALC_ACRES,ASSR_ACRES,LABEL_CLAS,PARCELTYPE,PRCLID,PRCLKEY,PRCLVER,PCLBOOK,PCLSEC,PCLPAGE,PCLSUBD,PCLNO,TAXDIST_SP,FDPHANTOM,FIREMAPNO,CENTRACT,SHAPE_LENG,PRECINCT,COMMISSION,ASSEMBLY,SENATE,CONGRESS,TAZ,AREA,PERIMETER,WARD_PARCEL,CNTY_IS,SHADE,ACRES,SQ_MILES,ZIP,OBJECTID_PARCEL,TAXDIST,OWNER,ADDRESS1,ADDRESS2,ADDRESS3,ADDRESS4,ADDRESS5,NAMETAG,ZIPCODE,COMNAME,STRNO,STRFRAC,STRDIR,STRNAME,STRTYPE,STRCITY,STRUNIT,COMMENT1,COMMENT2,FIXD,SUBTAG,LEGAL1,LEGAL2,LEGAL3,LEGAL4,LEGAL5,LEGAL6,ASSDYR,CONSTYR,DOCDATE,FILLER1,DOCNO,DOCMULTI,DOCVEST,SALEPRICE,SALETYPE,SALEDATE,PORTION,BK1,BK2,SECTNO,TOWNSHIP,RANGE,LANDUSE,CAPACITY,LANDCD1,LANDACRE1,LANDVAL1,LANDCD2,LANDACRE2,LANDVAL2,IMPVAL,PRCD1,PRVAL1,PRCD2,PRVAL2,PRCD3,PRVAL3,EXMPCD,EXMPVAL,LYACRES,LYLNDVAL,LYIMPVAL,LYPPVAL,LYEXCD,LYEXVAL,LY2ACRES,LY2LNDVAL,LY2IMPVAL,LY2PPVAL,LY2EXCD,LY2EXVAL,OWNERNUM,OWNERDEN,ETALFLAG,UPDDATE,LASTUPDATE,LOTSQFT,OLDPARCEL,INACTPCL,INACTREF,FILLER2,PCLBOOK3,PCL5,PCL6,PCL8,OLDBOOK,OLDPCL,OLDPAGE,OLDLOT,OLDFILL,ZIPMAIN,ZIPLUS4,LOCATION,STR,ADBOOK,ADPAGE,ADDR_OWN,ADDRESS,INACTNEWPC,LUCODE,SHAPE_LE_1,Shape__Area,Shape__Length
333,0,0, ,0, , ,12534712009,0,LAMAR,672.0,0.0,0.0,07/17/91,U-0099-91, ,RQR-24165; RQR-6683; U-99-91(1)&(2), ,14x48,1,300, ,6,570498.0,0.0,0.74,807.0,0.0,12534712009,807.0,807.0,125,34,7,12,009,200.0,1718-69,1718.0,3305.0,25080.0013163,2695.0,B,4.0,18.0,4.0,130.0,,455249.746111,6,0.0,93.0,26360.5717261,41.18839332,89130.0,137631.0,200.0,TRINITY ASSET HOLDINGS CO L L C,1200 RIDGEWATER BLVD,KLAMATH FALLS OR 97601, , , , ,976010000.0, ,5041.0, ,N,RAINBOW,BLVD,LV, , , ,PB00650042PT      L1, ,RANCHO SANTA FE CENTER,PLAT BOOK 65 PAGE 42,PT LOT 1, , , ,2027.0,1998.0,20240919, ,2024091900980, ,NS,3000000.0,R,20240901, , , ,34,19,60,335000.0,1.0, ,1.0,149485.0, ,0.0,0.0,547744.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,135383.0,551026.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20241028,20241028,0.0, ,12534712005,0.0, ,125,12534,125347,12534712,125,125347120,347,120,09,97601.0,0.0,005041   N RAINBOW               BLVDL,3419  60,0065,0042,TRINITY ASSET HOLDINGS CO L L C 1200 RIDGEWATER BLVD            KLAMATH FALLS OR 97601,005041   N RAINBOW               BLVD, ,335.0,740.07389109,32464.703125,740.0738910856778
334,0,0, ,1111,W,Bonanza,13928801003,0, ,72.0,0.0,0.0,03/16/88,U-0011-88, ,U-11-88(1),5 yr review has not been done,6x12,1,300, ,5,586129.0,0.0,3.81,701.0,0.0,13928801003,701.0,701.0,139,28,8,01,003,203.0,2324-87,2324.0,301.0,35552.9137961,4030.0,D,6.0,4.0,4.0,414.0,,265026.231717,5,0.0,113.0,9805.19074535,15.32061054,89106.0,313645.0,203.0,LAS VEGAS REVIEW-JOURNAL INC,C/O S HALL CFO,1111 W BONANZA RD,LAS VEGAS NV 89106, , , ,891060000.0, ,1001.0, ,W,BONANZA,RD,LV, , , ,00000000, ,PT SW4 SE4 SEC 28 20 61, , , , , ,2027.0,1963.0,20170327, ,2017032700124, ,NS,16000000.0,M,20150301, , , ,28,20,61,610000.0,1.0, ,4.0,435656.0, ,0.0,0.0,179383.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,365951.0,175728.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20250908,20250908,0.0, ,010630022,0.0, ,139,13928,139288,13928801,139,139288010,288,010,03,89106.0,0.0,001001   W BONANZA               RD  L,2820  61,0000,0000,LAS VEGAS REVIEW-JOURNAL INC    C/O S HALL CFO                  1111 W BONANZA RD               LAS VEGAS NV 89106,001001   W BONANZA               RD, ,610.0,1798.48543747,165480.259765625,1798.4854374785034
335,0,0, ,330,E,Charleston,16203115001,0,VIACOM,288.0,40.0,1595.0,08/01/96,U-0008-96, ,RQR-40946; RQR-37490; RQR-32942, ,12x24,1,300, ,3,572343.0,0.0,2.18,807.0,0.0,16203115001,807.0,807.0,162,03,1,15,001,203.0,2525-13,2525.0,1100.0,17577.330007,5044.0,E,15.0,10.0,4.0,564.0,,150972.207738,3,0.0,57.0,8235.23370861,12.86755267,89104.0,434996.0,203.0,300 CHARLESTON APARTMENTS Q O Z,26050 BUREAU RD STE 101,CALABASAS CA 91302, , , , ,913020000.0, ,330.0, ,E,CHARLESTON,BLVD,LV,UT 100, , ,PB00870077  B1    L1, ,AQUARIUS PLAZA,PLAT BOOK 87 PAGE 77,LOT 1 BLOCK 1, , , ,2027.0,0.0,20220719, ,2022071902021, ,NS,14000000.0,M,20220701, , , ,03,21,61,0.0,0.0, ,2.0,830909.0, ,0.0,0.0,0.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,717905.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20251008,20251008,0.0, ,16203104002,0.0, ,162,16203,162031,16203115,162,162031150,031,150,01,91302.0,0.0,000330   E CHARLESTON            BLVDL,0321  61,0087,0077,300 CHARLESTON APARTMENTS Q O Z 26050 BUREAU RD STE 101         CALABASAS CA 91302,000330   E CHARLESTON            BLVD, ,0.0,1269.40418262,94878.451171875,1269.4041826372074
336,0,0, ,4600, ,Meadows,13931110002,0,American Outdoor Advertising,672.0,40.0,0.0,12/06/06,SUP-16947, ,RQR-31290, ,14x48,1,750,Approved,1,595130.0,0.0,2.34,811.0,0.0,13931110002,811.0,811.0,139,31,1,10,002,213.0,2422-22,2422.0,105.0,19501.1953468,4623.0,D,10.0,3.0,4.0,446.0,,161583.305707,1,0.0,83.0,11202.3105405,17.50361022,89107.0,316748.0,213.0,CHURCH POTTERS HOUSE CHRISTIAN F,C/O S LAMB,8224 CACTUS CANYON CT,LAS VEGAS NV 89128, , , ,891280000.0, ,4600.0, , ,MEADOWS,LN,LV,UT 110, , ,PB00230018        L5, ,SUTTER HILL SUB,PLAT BOOK 23 PAGE 18,LOT 5, , , ,2027.0,1980.0,20190227, ,2019022702873, ,NS,2800000.0,R,20190201, , , ,31,20,61,358000.0,1.0, ,2.0,301458.0, ,0.0,0.0,1050126.0, ,0.0, ,0.0, ,0.0,25,1351585.0,0.0,255080.0,1059228.0,0.0, ,1314308.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,13931110002,0.0, ,139,13931,139311,13931110,139,139311100,311,100,02,89128.0,0.0,004600     MEADOWS               LN  L,3120  61,0023,0018,CHURCH POTTERS HOUSE CHRISTIAN FC/O S LAMB                      8224 CACTUS CANYON CT           LAS VEGAS NV 89128,004600     MEADOWS               LN, ,358.0,2179.00341005,101861.59375,2179.003410052192
337,0,0, ,4510,N,Tenaya,13803601003,0,Outdoor Solutions,672.0,35.0,0.0,04/16/08,SUP-26774, ,RQR-40724, ,14x48,0,750,Approved,4,763222.0,0.0,9.88,701.0,0.0,13803601003,701.0,701.0,138,03,6,01,003,200.0,1818-46,1818.0,3408.0,18735.6835434,3766.0,C,3.0,3.0,4.0,151.0,,456628.105837,4,0.0,73.0,16334.561019,25.52275159,89129.0,197650.0,200.0,SOUTH MAIN L L C,2425 PING DR,HENDERSON NV 89074, , , , ,890740000.0, ,4500.0, ,N,TENAYA,WAY,LV, , , ,PM00780058        L1, ,PARCEL MAP FILE 78 PAGE 58,LOT 1, , , , ,2027.0,1995.0,20150916, ,2015091601326, ,NS,6000000.0,R,20150901, , , ,03,20,60,358000.0,1.0, ,10.0,2108828.0, ,0.0,0.0,1032298.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,1867819.0,1116195.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,13803601002,0.0, ,138,13803,138036,13803601,138,138036010,036,010,03,89074.0,0.0,004500   N TENAYA                WAY L,0320  60,0078,0058,SOUTH MAIN L L C                2425 PING DR                    HENDERSON NV 89074,004500   N TENAYA                WAY, ,358.0,2853.99100085,429033.64453125,2853.966110910534
338,0,0, ,0, , ,13928401033,0,"DFA, LLC",672.0,58.0,0.0,05/07/08, ,VAR-26447, ,58 ft above grade of freeway ROC-26778 SDR-26639,14x48,1,750,Approved,5,589924.0,0.0,2.54,701.0,0.0,13928401033,701.0,701.0,139,28,4,01,033,212.0,2324-85,2324.0,201.0,19539.1298865,4528.0,D,6.0,4.0,4.0,412.0,,265026.231717,5,0.0,113.0,9805.19074535,15.32061054,89106.0,313007.0,212.0,D F A L L C,8350 EASTGATE RD,HENDERSON NV 89015, , , , ,890150000.0, ,1505.0, ,W,BONANZA,RD,LV, ,CF 14-2006;.37A TO RD 20070315:3963, ,00000000, ,PT SE4 SW4 SEC 28 20 61, , , , , ,2027.0,0.0,19980821, ,1998082101743, ,NS,0.0, , , , , ,28,20,61,0.0,0.0, ,3.0,580871.0, ,0.0,0.0,0.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,487931.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20250908,20250908,0.0, ,13928401026,0.0, ,139,13928,139284,13928401,139,139284010,284,010,33,89015.0,0.0,001505   W BONANZA               RD  L,2820  61,0000,0000,D F A L L C                     8350 EASTGATE RD                HENDERSON NV 89015,001505   W BONANZA               RD, ,0.0,1299.96726861,108461.69140625,1299.9672686078159
340,0,0, ,3204, , Fremont,16201801003,16201801003,LAMAR,672.0,40.0,0.0, , , , , ,14x48,0,300, ,CC,454749.0,0.0,0.21,701.0,0.0,16201801003,701.0,701.0,162,01,8,01,003,125.0,2527-78,2527.0,1402.0,20339.8872485,5561.0,E,14.0,21.0,1.0,579.0,,0.0, ,0.0,0.0,0.0,0.0,89104.0,432338.0,125.0,CIRCLE K CORPORATION,C/O PPTY TAX DEPT - DC17,PO BOX 52085,PHOENIX AZ 85072-2085, , , ,850722085.0, ,3204.0, , ,FREMONT,ST,CNTY, ,"FR 320-080-019,029", ,PM00380033        L2, ,PARCEL MAP FILE 38 PAGE 33,LOT 2, , , , ,2027.0,1979.0,19890531, ,1989053100474, ,NS,0.0, , , , , ,01,21,61,358000.0,1.0, ,0.0,33619.0, ,0.0,0.0,2082.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,30417.0,2141.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,999999999,0.0, ,162,16201,162018,16201801,162,162018010,018,010,03,85072.0,2085.0,003204     FREMONT               ST  C,0121  61,0038,0033,CIRCLE K CORPORATION            C/O PPTY TAX DEPT - DC17        PO BOX 52085                    PHOENIX AZ 85072-2085,003204     FREMONT               ST, ,358.0,407.68893476,8534.189453125,407.6889347438556
341,0,0, ,1553,N,Eastern,13926505002,0, ,0.0,0.0,0.0, , , , , , ,1,300, ,3,583565.0,0.0,1.4000000000000001,701.0,0.0,13926505002,701.0,701.0,139,26,5,05,002,207.0,2326-19,2326.0,510.0,15899.1297833,5022.0,E,11.0,2.0,1.0,389.0,,150972.207738,3,0.0,57.0,8235.23370861,12.86755267,89101.0,310585.0,207.0,GROFT ARCHIE D & NAOMI REV TR,GROFT ARCHIE D & NAOMI CO-TRS,2184 CHRISTY LN,LAS VEGAS NV 89156-5644, , , ,891565644.0, ,1553.0, ,N,EASTERN,AVE,LV, , , ,00000000, ,PT NE4 NE4 SEC 26 20 61, , , , , ,2027.0,1962.0,19870910, ,1987091000625, ,NS,0.0, , , , , ,26,20,61,360000.0,1.0, ,1.0,202772.0, ,0.0,0.0,85783.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,181427.0,85791.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,020060021,0.0, ,139,13926,139265,13926505,139,139265050,265,050,02,89156.0,5644.0,001553   N EASTERN               AVE L,2620  61,0000,0000,GROFT ARCHIE D & NAOMI REV TR   GROFT ARCHIE D & NAOMI CO-TRS   2184 CHRISTY LN                 LAS VEGAS NV 89156-5644,001553   N EASTERN               AVE, ,360.0,1058.65668094,57832.2734375,1058.6566809445346
342,0,0, ,120,N,JONES,13825404004,0,LAMAR,672.0,65.0,0.0, ,SUP-39432,VAR-39433, ,SIGN Permit 184961 Issued 4/5/2011,14x48,0,750,Permitted,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,0,0, ,0, , ,16304805006,0, ,0.0,0.0,0.0, , , , , , ,0,300, ,1,583093.0,0.0,1.3900000000000001,701.0,0.0,16304805006,701.0,701.0,163,04,8,05,006,200.0,2517-97,2517.0,2915.0,21727.3546954,6632.0,F,10.0,3.0,3.0,1289.0,,175071.718389,2,0.0,105.0,18966.199161,29.63468619,89117.0,488200.0,200.0,8000 SAHARA L L C,6140 BRENT THURMAN WAY STE 200,LAS VEGAS NV 89148, , , , ,891480000.0, ,8000.0, ,W,SAHARA,AVE,LV,UT 100, , ,PM00990014        L3, ,PARCEL MAP FILE 99 PAGE 14,LOT 3, , , , ,2027.0,2001.0,20140529, ,2014052900697, ,NS,2940000.0,R,20140501, , , ,04,21,60,335000.0,1.0, ,1.0,466220.0, ,0.0,0.0,493010.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,423836.0,504995.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20241016,20241016,0.0, ,16304805001,0.0, ,163,16304,163048,16304805,163,163048050,048,050,06,89148.0,0.0,008000   W SAHARA                AVE L,0421  60,0099,0014,8000 SAHARA L L C               6140 BRENT THURMAN WAY STE 200  LAS VEGAS NV 89148,008000   W SAHARA                AVE, ,335.0,1110.34435878,60058.19921875,1110.3443587782106
345,0,0, ,2500,W,Sahara,16205802009,0,NEVADA DEVELOPMENT AND REALTY CO,30.0,8.0,12650.0,6/13/12,SUP- 44951,VAR-44952, ,SIGN-192930,5x6,0,300, ,1,826201.0,5.62400007,5.69,701.0,0.0,16205802009,701.0,701.0,162,05,8,02,009,200.0,2523-99,2523.0,1006.0,21129.3090826,5554.0,E,10.0,3.0,4.0,555.0,,161583.305707,1,0.0,83.0,11202.3105405,17.50361022,89102.0,440080.0,200.0,N F C L L C,C/O NEVADA FIN CTR,2300 W SAHARA # 530,LAS VEGAS NV 89102, , , ,891020000.0, ,2300.0, ,W,SAHARA,AVE,LV,1170,20250515:1036.1037 RD, ,PM00170026PT      L4, ,PARCEL MAP FILE 17 PAGE 26,PT LOT 4,& PT SE4 SE4 SEC 05 21 61, , , ,2027.0,1987.0,19921230, ,1992123000389, ,NS,0.0, , , , , ,05,21,61,338000.0,1.0, ,6.0,1363704.0, ,0.0,0.0,9355475.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,1363704.0,9502960.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,16205802004,0.0, ,162,16205,162058,16205802,162,162058020,058,020,09,89102.0,0.0,002300   W SAHARA                AVE L,0521  61,0017,0026,N F C L L C                     C/O NEVADA FIN CTR              2300 W SAHARA # 530             LAS VEGAS NV 89102,002300   W SAHARA                AVE, ,338.0,2944.54202958,244996.0078125,2944.542029588013
346,0,0,,431,E,BONANZA,13927803008,0,,0.0,0.0,0.0,7/09/13,SUP-48183,,,,,0,750,Approved,5,644155.0,5.49509001,5.5,701.0,0.0,13927803008,701.0,701.0,139,27,8,03,008,203.0,2325-97,2325.0,700.0,20035.3233974,4510.0,D,11.0,2.0,4.0,461.0,,265026.231717,5,0.0,113.0,9805.19074535,15.32061054,89101.0,312482.0,203.0,CITY OF LAS VEGAS,495 S MAIN ST,5TH FLR,LAS VEGAS NV 89101, , , ,891010000.0, ,500.0, ,N,CASINO CENTER,BLVD,LV, ,SF 190-85;A-20140203:2292, ,PM01190012        L1, ,PARCEL MAP FILE 119 PAGE 12,LOT 1, , , , ,2027.0,1954.0,19990909, ,1999090983898, ,NS,0.0, , , , , ,27,20,61,470000.0,1.0, ,6.0,855301.0, ,0.0,0.0,2418542.0, ,0.0, ,0.0, ,0.0,60,3273842.0,0.0,737906.0,2445967.0,0.0, ,3183873.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20251014,20251014,0.0, ,13927803006,0.0, ,139,13927,139278,13927803,139,139278030,278,030,08,89101.0,0.0,000500   N CASINO CENTER         BLVDL,2720  61,0119,0012,CITY OF LAS VEGAS               495 S MAIN ST                   5TH FLR                         LAS VEGAS NV 89101,000500   N CASINO CENTER         BLVD, ,470.0,2181.95548749,239368.30859375,2181.9554874919086
347,0,0,,3100,,STEWART,13936604001,0,,0.0,0.0,0.0,7/09/13,SUP-49534,,,,,0,750,Approved,3,600362.0,0.0,11.69,701.0,0.0,13936604001,701.0,701.0,139,36,6,04,001,200.0,2427-57,2427.0,516.0,20160.1254255,4543.0,D,11.0,2.0,1.0,497.0,,150972.207738,3,0.0,57.0,8235.23370861,12.86755267,89101.0,324769.0,200.0,CITY OF LAS VEGAS,495 S MAIN ST,5TH FLR,LAS VEGAS NV 89101, , , ,891010000.0, ,3100.0, , ,STEWART,AVE,LV, , , ,00000000, ,PT S2 NE4 SEC 36 20 61, , , , , ,2027.0,1982.0, , ,00000000, ,NS,0.0, , , , , ,36,20,61,460000.0,1.0, ,12.0,1363426.0, ,0.0,0.0,8284449.0, ,0.0, ,0.0, ,0.0,60,9647875.0,0.0,1363426.0,8361281.0,0.0, ,9724707.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,020600001,0.0, ,139,13936,139366,13936604,139,139366040,366,040,01,89101.0,0.0,003100     STEWART               AVE L,3620  61,0000,0000,CITY OF LAS VEGAS               495 S MAIN ST                   5TH FLR                         LAS VEGAS NV 89101,003100     STEWART               AVE, ,460.0,4447.68483561,500579.30078125,4447.684835649458
348,0,0,,5550,,Painted Mirage,12534116004,0,Khaneh Holdings LLC,0.0,0.0,0.0,7/24/13,SUP-47834,,,,,1,750,Approved,4,603906.0,0.0,5.25,811.0,0.0,12534116004,811.0,811.0,125,34,1,16,004,200.0,1718-13,1718.0,3204.0,31284.7049614,3464.0,C,3.0,3.0,4.0,129.0,,456628.105837,4,0.0,73.0,16334.561019,25.52275159,89149.0,136417.0,200.0,PARDIS 28 L L C SERIES 4,5550 PAINTED MIRAGE RD STE 300,LAS VEGAS NV 89149, , , , ,891490000.0, ,5550.0, , ,PAINTED MIRAGE,RD,LV,250, , ,PB00990016PT      L1, ,ANN ROAD-US 95 COML PARK,PLAT BOOK 99 PAGE 16,PT LOT 1, , , ,2027.0,2005.0,20250415, ,2025041502031, ,NS,9010000.0,M,20100901, , , ,34,19,60,335000.0,1.0, ,5.0,1404729.0, ,0.0,0.0,9577127.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,1332691.0,9190004.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,12534116002,0.0, ,125,12534,125341,12534116,125,125341160,341,160,04,89149.0,0.0,005550     PAINTED MIRAGE        RD  L,3419  60,0099,0016,PARDIS 28 L L C SERIES 4        5550 PAINTED MIRAGE RD STE 300  LAS VEGAS NV 89149,005550     PAINTED MIRAGE        RD, ,335.0,2185.4375789,228844.4453125,2185.437578912121
349,0,0,,3961,E,BONANZA,14031102002,0,,0.0,0.0,0.0,7/09/13,SUP-48180,,,,,0,300,Approved,3,700602.0,0.0,8.02,701.0,0.0,14031102002,701.0,701.0,140,31,1,02,002,200.0,2428-14,2428.0,516.0,20160.1254255,4541.0,D,11.0,2.0,1.0,500.0,,150972.207738,3,0.0,57.0,8235.23370861,12.86755267,89110.0,356025.0,200.0,CITY OF LAS VEGAS,495 S MAIN ST,5TH FLR,LAS VEGAS NV 89101, , , ,891010000.0, ,3951.0, ,E,BONANZA,RD,LV, , , ,PM00840028        L1, ,PARCEL MAP FILE 84 PAGE 28,LOT 1, , , , ,2027.0,0.0,19960131, ,1996013102357, ,NS,0.0, , , , , ,31,20,62,0.0,0.0, ,8.0,770319.0, ,0.0,0.0,0.0, ,0.0, ,0.0, ,0.0,60,770319.0,0.0,715296.0,0.0,0.0, ,715296.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,14031102001,0.0, ,140,14031,140311,14031102,140,140311020,311,020,02,89101.0,0.0,003951   E BONANZA               RD  L,3120  62,0084,0028,CITY OF LAS VEGAS               495 S MAIN ST                   5TH FLR                         LAS VEGAS NV 89101,003951   E BONANZA               RD, ,0.0,3486.28624645,350472.478515625,3486.14240774785
350,0,0,,650,N,MOJAVE,13925802006,0,ELITE MEDIA,0.0,0.0,0.0,7/09/13,SUP-48181,,,,,0,300,,3,699472.0,0.0,30.400000000000002,701.0,0.0,13925802006,701.0,701.0,139,25,8,02,006,200.0,2327-87,2327.0,514.0,20888.8292978,4548.0,D,11.0,2.0,1.0,427.0,,150972.207738,3,0.0,57.0,8235.23370861,12.86755267,89101.0,310243.0,200.0,CITY OF LAS VEGAS,495 S MAIN ST,5TH FLR,LAS VEGAS NV 89101, , , ,891010000.0, ,650.0, ,N,MOJAVE,RD,LV, ,PT-211:0171912;.01A TO RD 961206:1389, ,PM00860048        L4, ,PARCEL MAP FILE 86 PAGE 48,LOT 4, , , , ,2027.0,2016.0, , ,00000000, ,NS,0.0, , , , , ,25,20,61,460000.0,0.0, ,30.0,2410088.0, ,0.0,0.0,0.0, ,0.0, ,0.0, ,0.0,60,2410088.0,0.0,1738044.0,0.0,0.0, ,1738044.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20251014,20251014,0.0, ,13925802003,0.0, ,139,13925,139258,13925802,139,139258020,258,020,06,89101.0,0.0,000650   N MOJAVE                RD  L,2520  61,0086,0048,CITY OF LAS VEGAS               495 S MAIN ST                   5TH FLR                         LAS VEGAS NV 89101,000650   N MOJAVE                RD, ,460.0,6993.27391388,1319161.814453125,6993.020600615513
351,0,0,,1400,N,DECATUR,13930101006,0,1,1.0,1.0,1.0,7/09/13,SUP-48182,,,,,0,300,,5,585183.0,49.28739929,48.94,701.0,0.0,13930101006,701.0,701.0,139,30,1,01,006,200.0,2322-22,2322.0,101.0,28476.6685097,4633.0,D,6.0,4.0,4.0,381.0,,265026.231717,5,0.0,113.0,9805.19074535,15.32061054,89108.0,315590.0,200.0,CITY OF LAS VEGAS,400 E STEWART,LAS VEGAS NV 89101-2913, , , , ,891012913.0,LAS VEGAS GOLF CLUB,4357.0, , ,VEGAS,DR,LV, ,"FR 139-30-101-004,005", ,00000000, ,PT N2 NW4 SEC 30 20 61, , , , , ,2027.0,1970.0, , ,00000000, ,NS,0.0, , , , , ,30,20,61,346000.0,1.0, ,49.0,3171929.0, ,0.0,0.0,1817677.0, ,0.0, ,0.0, ,0.0,60,4989606.0,0.0,3171929.0,1776737.0,0.0, ,4948666.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,13930101005,0.0, ,139,13930,139301,13930101,139,139301010,301,010,06,89101.0,2913.0,004357     VEGAS                 DR  L,3020  61,0000,0000,CITY OF LAS VEGAS               400 E STEWART                   LAS VEGAS NV 89101-2913,004357     VEGAS                 DR, ,346.0,6508.14662521,2146957.900390625,6508.14662520372
352,0,0,,3100,,STEWART,13936604001,0,,0.0,0.0,0.0,08/12/14,SUP-54828,,,,,0,750,Approved,3,600362.0,0.0,11.69,701.0,0.0,13936604001,701.0,701.0,139,36,6,04,001,200.0,2427-57,2427.0,516.0,20160.1254255,4543.0,D,11.0,2.0,1.0,497.0,,150972.207738,3,0.0,57.0,8235.23370861,12.86755267,89101.0,324769.0,200.0,CITY OF LAS VEGAS,495 S MAIN ST,5TH FLR,LAS VEGAS NV 89101, , , ,891010000.0, ,3100.0, , ,STEWART,AVE,LV, , , ,00000000, ,PT S2 NE4 SEC 36 20 61, , , , , ,2027.0,1982.0, , ,00000000, ,NS,0.0, , , , , ,36,20,61,460000.0,1.0, ,12.0,1363426.0, ,0.0,0.0,8284449.0, ,0.0, ,0.0, ,0.0,60,9647875.0,0.0,1363426.0,8361281.0,0.0, ,9724707.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,020600001,0.0, ,139,13936,139366,13936604,139,139366040,366,040,01,89101.0,0.0,003100     STEWART               AVE L,3620  61,0000,0000,CITY OF LAS VEGAS               495 S MAIN ST                   5TH FLR                         LAS VEGAS NV 89101,003100     STEWART               AVE, ,460.0,4447.68483561,500579.30078125,4447.684835649458
354,298,71, ,100, ,City,13927410013,0,Clear Channel Outdoor,672.0,71.0,0.0,05/18/05,SUP-5877; U-94-98; Z-100-97,VAR-24021; VAR-6355; VAR-5878,RQR-11403; RQR-5683; RQR-1974,EOT-21831; EOT-21830,14x48,1,750, ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
